[2025-09-05 22:51:19] [INFO    ] discord.client: logging in using static token
[2025-09-05 22:51:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:21] [DEBUG   ] discord.state: Processed a chunk for 227 members in guild ID 911035631193444412.
[2025-09-05 22:51:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 8, 'op': 0, 'd': {'nonce': 'a9f92d6a1cb3da2451c05f266d91c522', 'members': [{'user': {'username': 'valkyrii', 'public_flags': 64, 'primary_guild': {'tag': 'BSTR', 'identity_guild_id': '911035631193444412', 'identity_enabled': True, 'badge': '79366e8660935912726217b413fcc19b'}, 'id': '307303166871994369', 'global_name': 'Valkyrii', 'display_name_styles': None, 'display_name': 'Valkyrii', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1349849614198505602', 'palette': 'cobalt', 'label': 'COLLECTIBLES_NAMEPLATES_TWILIGHT_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplates/twilight/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1387888352660947104', 'expires_at': None, 'asset': 'a_0c5ed199312f3fe12f1ca2eba2ec9356'}, 'avatar': '6cf63543065f1170e2884fe1420efece'}, 'roles': ['1412827215002861608', '1413543711446405182', '1412818832329801759'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T16:50:08.628000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'alphahog12', 'public_flags': 0, 'primary_guild': {'tag': 'BSTR', 'identity_guild_id': '911035631193444412', 'identity_enabled': True, 'badge': '79366e8660935912726217b413fcc19b'}, 'id': '441386174670438401', 'global_name': 'AlphaHog12', 'display_name_styles': None, 'display_name': 'AlphaHog12', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '8835431b0b1b18993c79f22f789348fb'}, 'roles': ['1412827215002861608', '1413543711446405182', '1412818832329801759'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T15:04:38.796000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5829', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'roles': ['1412815651273179341'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T15:05:00.154534+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': "Alpha's Testing Bot", 'public_flags': 0, 'primary_guild': None, 'id': '1412865307848212560', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '6600', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1412867582658084956'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T18:31:21.586799+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1412815561477459991', 'chunk_index': 0, 'chunk_count': 1}}
[2025-09-05 22:51:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:21] [DEBUG   ] discord.state: Processed a chunk for 4 members in guild ID 1412815561477459991.
[2025-09-05 22:51:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 9, 'op': 0, 'd': {'nonce': '5355fbc835f79e6436f99de696669db5', 'members': [{'user': {'username': 'alphahog12', 'public_flags': 0, 'primary_guild': {'tag': 'BSTR', 'identity_guild_id': '911035631193444412', 'identity_enabled': True, 'badge': '79366e8660935912726217b413fcc19b'}, 'id': '441386174670438401', 'global_name': 'AlphaHog12', 'display_name_styles': None, 'display_name': 'AlphaHog12', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '8835431b0b1b18993c79f22f789348fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-07-07T16:22:37.790000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'pikachu1712', 'public_flags': 0, 'primary_guild': {'tag': 'GAG', 'identity_guild_id': '1358536829636448418', 'identity_enabled': True, 'badge': '2cbd541b8619ee3a13499818aa9191a7'}, 'id': '1126910303632887888', 'global_name': 'Pikachu1712', 'display_name_styles': None, 'display_name': 'Pikachu1712', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ca07ff00b2a0ace6371e5374d677dfa2'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-07-07T16:24:09.989000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5829', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'roles': ['1412811998177005660'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T14:50:29.244900+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1126911160600514684', 'chunk_index': 0, 'chunk_count': 1}}
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:22] [DEBUG   ] discord.state: Processed a chunk for 3 members in guild ID 1126911160600514684.
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-05 22:51:22] [DEBUG   ] discord.client: Dispatching event ready
[2025-09-05 22:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-06T03:51:23+00:00', 'pinned': False, 'nonce': '1905438668715160425', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1061351840035385374', '1412852715683582079'], 'premium_since': None, 'pending': False, 'nick': 'BSTR QRF', 'mute': False, 'joined_at': '2025-09-03T17:32:16.992000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1413733293228167208', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Click below to deploy QRF:', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 4, 'label': 'Deploy QRF', 'id': 2, 'custom_id': 'a990f8e9285388870f08490f832e281a'}]}], 'channel_type': 0, 'channel_id': '1412849299384963072', 'author': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'discriminator': '5829', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'attachments': [], 'guild_id': '911035631193444412'}}
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event message
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1412849299384963072/messages with {"content":"Click below to deploy QRF:","components":[{"type":1,"components":[{"type":2,"style":4,"disabled":false,"label":"Deploy QRF","custom_id":"a990f8e9285388870f08490f832e281a"}]}],"nonce":"1905438668715160425","enforce_nonce":true,"tts":false} has returned 200
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1412849299384963072/messages has received {'type': 0, 'content': 'Click below to deploy QRF:', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-06T03:51:23+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'a990f8e9285388870f08490f832e281a', 'style': 4, 'label': 'Deploy QRF'}]}], 'id': '1413733293228167208', 'channel_id': '1412849299384963072', 'author': {'id': '1412810568380846292', 'username': 'BSTR QRF Command Bot', 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d', 'discriminator': '5829', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1905438668715160425'}
[2025-09-05 22:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-06T03:51:23.219000+00:00', 'pinned': False, 'nonce': '6818832022049862052', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1061351840035385374', '1412852715683582079'], 'premium_since': None, 'pending': False, 'nick': 'BSTR QRF', 'mute': False, 'joined_at': '2025-09-03T17:32:16.992000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1413733294146584687', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'QRF Enrollment', 'id': '1413733294146584688', 'description': 'Use the button to toggle enlist/unenlist.', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Toggle Enlist/Unenlist', 'id': 2, 'custom_id': '500de71ae37113dbcdb51ad450a4da9a'}]}], 'channel_type': 0, 'channel_id': '1413196756262453350', 'author': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'discriminator': '5829', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'attachments': [], 'guild_id': '911035631193444412'}}
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event message
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1413196756262453350/messages with {"embeds":[{"flags":0,"color":3447003,"type":"rich","description":"Use the button to toggle enlist/unenlist.","title":"QRF Enrollment"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"label":"Toggle Enlist/Unenlist","custom_id":"500de71ae37113dbcdb51ad450a4da9a"}]}],"nonce":"6818832022049862052","enforce_nonce":true,"tts":false} has returned 200
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1413196756262453350/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'QRF Enrollment', 'description': 'Use the button to toggle enlist/unenlist.', 'color': 3447003, 'content_scan_version': 0}], 'timestamp': '2025-09-06T03:51:23.219000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '500de71ae37113dbcdb51ad450a4da9a', 'style': 3, 'label': 'Toggle Enlist/Unenlist'}]}], 'id': '1413733294146584687', 'channel_id': '1413196756262453350', 'author': {'id': '1412810568380846292', 'username': 'BSTR QRF Command Bot', 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d', 'discriminator': '5829', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6818832022049862052'}
[2025-09-05 22:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-06T03:51:23.444000+00:00', 'pinned': False, 'nonce': '9570465948008350239', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1412815651273179341'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T15:05:00.154534+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1413733295090569387', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Click below to deploy QRF:', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 4, 'label': 'Deploy QRF', 'id': 2, 'custom_id': '6cbd77c2cf2d5ece6e0c14fc1b67661a'}]}], 'channel_type': 0, 'channel_id': '1412836700627144766', 'author': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'discriminator': '5829', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'attachments': [], 'guild_id': '1412815561477459991'}}
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event message
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1412836700627144766/messages with {"content":"Click below to deploy QRF:","components":[{"type":1,"components":[{"type":2,"style":4,"disabled":false,"label":"Deploy QRF","custom_id":"6cbd77c2cf2d5ece6e0c14fc1b67661a"}]}],"nonce":"9570465948008350239","enforce_nonce":true,"tts":false} has returned 200
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1412836700627144766/messages has received {'type': 0, 'content': 'Click below to deploy QRF:', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-06T03:51:23.444000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '6cbd77c2cf2d5ece6e0c14fc1b67661a', 'style': 4, 'label': 'Deploy QRF'}]}], 'id': '1413733295090569387', 'channel_id': '1412836700627144766', 'author': {'id': '1412810568380846292', 'username': 'BSTR QRF Command Bot', 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d', 'discriminator': '5829', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9570465948008350239'}
[2025-09-05 22:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-06T03:51:23.620000+00:00', 'pinned': False, 'nonce': '8294476481042336635', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1412815651273179341'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-03T15:05:00.154534+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1413733295828631552', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'QRF Enrollment', 'id': '1413733295828631553', 'description': 'Use the button to toggle enlist/unenlist.', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Toggle Enlist/Unenlist', 'id': 2, 'custom_id': '6c572b0d29cd656232bce79bd79200bd'}]}], 'channel_type': 0, 'channel_id': '1413207104541687951', 'author': {'username': 'BSTR QRF Command Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1412810568380846292', 'global_name': None, 'display_name_styles': None, 'discriminator': '5829', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d'}, 'attachments': [], 'guild_id': '1412815561477459991'}}
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:51:23] [DEBUG   ] discord.client: Dispatching event message
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1413207104541687951/messages with {"embeds":[{"flags":0,"color":3447003,"type":"rich","description":"Use the button to toggle enlist/unenlist.","title":"QRF Enrollment"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"label":"Toggle Enlist/Unenlist","custom_id":"6c572b0d29cd656232bce79bd79200bd"}]}],"nonce":"8294476481042336635","enforce_nonce":true,"tts":false} has returned 200
[2025-09-05 22:51:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1413207104541687951/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'QRF Enrollment', 'description': 'Use the button to toggle enlist/unenlist.', 'color': 3447003, 'content_scan_version': 0}], 'timestamp': '2025-09-06T03:51:23.620000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '6c572b0d29cd656232bce79bd79200bd', 'style': 3, 'label': 'Toggle Enlist/Unenlist'}]}], 'id': '1413733295828631552', 'channel_id': '1413207104541687951', 'author': {'id': '1412810568380846292', 'username': 'BSTR QRF Command Bot', 'avatar': 'ff01c02a75bb47cd3168b1bd13ceeb5d', 'discriminator': '5829', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8294476481042336635'}
[2025-09-05 22:52:01] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 13.
[2025-09-05 22:52:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-05 22:52:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 14, 'op': 0, 'd': {'member': {'user': {'username': 'enemybushwookie', 'public_flags': 0, 'primary_guild': None, 'id': '688183888786489408', 'global_name': 'EnemyBushWookie', 'display_name_styles': None, 'display_name': 'EnemyBushWookie', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e4175599fa9d28ff8ff9c4e308956341'}, 'roles': ['1173706633084403762', '1173705851807207475', '1409200297053519892'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-03-14T22:34:33.251000+00:00', 'flags': 42, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '688183888786489408', 'suppress': False, 'session_id': '41b2dc41a537564ef64f37412daab1c1', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '911035631193444412', 'discoverable': True, 'deaf': False, 'channel_id': '1407542896995074129'}}
[2025-09-05 22:52:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:52:14] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-09-05 22:52:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 15, 'op': 0, 'd': {'member': {'user': {'username': 'enemybushwookie', 'public_flags': 0, 'primary_guild': None, 'id': '688183888786489408', 'global_name': 'EnemyBushWookie', 'display_name_styles': None, 'display_name': 'EnemyBushWookie', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e4175599fa9d28ff8ff9c4e308956341'}, 'roles': ['1173706633084403762', '1173705851807207475', '1409200297053519892'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-03-14T22:34:33.251000+00:00', 'flags': 42, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '688183888786489408', 'suppress': False, 'session_id': '41b2dc41a537564ef64f37412daab1c1', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '911035631193444412', 'discoverable': True, 'deaf': False, 'channel_id': '1407542896995074129'}}
[2025-09-05 22:52:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:52:30] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-09-05 22:52:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-09-05 22:52:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-05 22:53:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-09-05 22:53:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-05 22:54:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-09-05 22:54:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-05 22:54:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_JOIN_REQUEST_UPDATE', 's': 16, 'op': 0, 'd': {'status': 'SUBMITTED', 'request': {'user_id': '362357080260345857', 'user': {'username': 'denji8232', 'public_flags': 128, 'primary_guild': {'tag': 'RNRP', 'identity_guild_id': '1254132671542460588', 'identity_enabled': True, 'badge': 'e05ecd5875a2e1daee2ed1df612462b5'}, 'id': '362357080260345857', 'global_name': 'Denji The Crimson King', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'RNRP', 'identity_guild_id': '1254132671542460588', 'identity_enabled': True, 'badge': 'e05ecd5875a2e1daee2ed1df612462b5'}, 'avatar_decoration_data': {'sku_id': '1403130542341357589', 'expires_at': 1760655600, 'asset': 'a_d56540d8cec439a887286e09ae2e7b5f'}, 'avatar': '64da9f3efd891ddb2e2ae72a23ca2014'}, 'rejection_reason': None, 'last_seen': None, 'join_request_id': '1413732465071099955', 'interview_channel_id': None, 'id': '1413732465071099955', 'guild_id': '911035631193444412', 'form_responses': [{'response': "To help in Black Star Ltd's goals in the verse", 'required': True, 'placeholder': None, 'label': 'Why do you want to join Black Star LTD?', 'field_type': 'TEXT_INPUT', 'description': None, 'automations': None}, {'response': 'Im an average player who wants to lean new stuff', 'required': True, 'placeholder': None, 'label': 'What is your experience with Star Citizen?', 'field_type': 'TEXT_INPUT', 'description': None, 'automations': None}, {'response': 'So far the corsair', 'required': True, 'placeholder': None, 'label': 'What is your favorite ship?', 'field_type': 'TEXT_INPUT', 'description': None, 'automations': None}, {'response': 'My interests are anything that can make me money or help others in the long run', 'required': True, 'placeholder': None, 'label': 'Tell us about yourself: Interests, Fave gameplay loop, etc', 'field_type': 'TEXT_INPUT', 'description': None, 'automations': None}, {'response': 'From Chaotic Neutrals Youtube Stream', 'required': True, 'placeholder': None, 'label': 'How did you hear about us? If referred, tell us who sent you!', 'field_type': 'TEXT_INPUT', 'description': None, 'automations': None}], 'created_at': '2025-09-06T03:48:05.552000+00:00', 'application_status': 'SUBMITTED'}, 'guild_id': '911035631193444412'}}
[2025-09-05 22:54:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:54:06] [DEBUG   ] discord.gateway: Unknown event GUILD_JOIN_REQUEST_UPDATE.
[2025-09-05 22:54:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 17, 'op': 0, 'd': {'member': {'user': {'username': 'enemybushwookie', 'public_flags': 0, 'primary_guild': None, 'id': '688183888786489408', 'global_name': 'EnemyBushWookie', 'display_name_styles': None, 'display_name': 'EnemyBushWookie', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e4175599fa9d28ff8ff9c4e308956341'}, 'roles': ['1173706633084403762', '1173705851807207475', '1409200297053519892'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-03-14T22:34:33.251000+00:00', 'flags': 42, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '688183888786489408', 'suppress': False, 'session_id': '41b2dc41a537564ef64f37412daab1c1', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '911035631193444412', 'discoverable': True, 'deaf': False, 'channel_id': '1407542896995074129'}}
[2025-09-05 22:54:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:54:24] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-09-05 22:54:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 18, 'op': 0, 'd': {'member': {'user': {'username': 'enemybushwookie', 'public_flags': 0, 'primary_guild': None, 'id': '688183888786489408', 'global_name': 'EnemyBushWookie', 'display_name_styles': None, 'display_name': 'EnemyBushWookie', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e4175599fa9d28ff8ff9c4e308956341'}, 'roles': ['1173706633084403762', '1173705851807207475', '1409200297053519892'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-03-14T22:34:33.251000+00:00', 'flags': 42, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '688183888786489408', 'suppress': False, 'session_id': '41b2dc41a537564ef64f37412daab1c1', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '911035631193444412', 'discoverable': True, 'deaf': False, 'channel_id': '1407542896995074129'}}
[2025-09-05 22:54:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-05 22:54:25] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-09-05 22:54:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-05 22:54:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
